age,workclass,education_level,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native_country,income
28,0,2,13,1,6,3,1,1,0,0,4,0,<=50K
57,4,1,1,0,10,0,0,0,0,0,6,0,>50K
33,0,3,11,0,4,0,0,0,0,0,4,0,<=50K
42,0,0,9,3,6,1,0,0,0,0,15,0,<=50K
17,0,6,6,1,5,2,0,0,0,0,4,0,<=50K
31,4,2,13,0,2,0,0,0,0,0,55,0,>50K
35,0,1,1,1,6,1,0,0,0,1974,4,0,<=50K
2,0,0,9,1,8,2,0,0,0,0,4,0,<=50K
36,0,0,9,0,2,4,0,1,0,0,4,0,<=50K
24,0,1,1,1,4,1,0,1,0,0,24,0,<=50K
33,0,1,1,0,7,0,1,0,0,0,5,0,>50K
36,0,1,1,0,3,0,0,0,0,0,4,0,<=50K
31,0,2,13,2,2,3,0,1,0,0,4,0,<=50K
29,0,5,12,2,4,3,0,1,3418,0,4,0,<=50K
47,0,2,13,0,4,0,0,0,0,0,6,0,>50K
3,0,10,16,0,0,0,0,0,5178,0,75,0,>50K
34,0,0,9,0,9,0,0,0,0,0,5,0,<=50K
23,0,0,9,1,6,5,0,1,0,0,4,0,<=50K
33,0,3,11,2,3,1,0,0,0,0,4,0,<=50K
59,0,6,6,2,6,1,0,1,0,0,4,0,<=50K
67,1,2,13,2,0,1,0,0,0,0,4,0,<=50K
26,0,0,9,2,6,1,0,0,0,0,4,0,<=50K
27,0,0,9,0,6,0,2,0,2885,0,4,37,<=50K
24,0,2,13,1,3,2,0,0,0,0,39,0,<=50K
44,5,3,11,2,10,1,0,0,0,0,4,0,<=50K
31,0,0,9,0,1,0,0,0,0,0,4,0,>50K
28,0,8,15,0,0,0,0,0,0,0,6,0,<=50K
19,0,0,9,1,5,2,0,1,0,0,2,0,<=50K
31,1,2,13,0,2,4,0,1,0,192,4,0,>50K
2,0,0,9,1,3,1,0,1,0,0,4,0,<=50K
64,0,0,9,2,5,1,0,1,0,0,15,0,<=50K
47,3,0,9,0,3,4,0,1,0,0,4,0,>50K
36,0,1,1,1,3,1,0,1,0,0,35,0,<=50K
48,0,0,9,0,1,0,0,0,0,0,44,0,>50K
19,1,1,1,1,5,2,0,1,0,0,4,1,<=50K
22,0,0,9,1,4,2,1,1,0,0,35,0,<=50K
56,0,9,5,2,3,1,0,0,0,0,4,0,<=50K
22,0,1,1,1,3,1,0,0,0,0,5,0,<=50K
37,0,2,13,0,0,0,0,0,0,0,99,0,>50K
57,2,2,13,4,0,1,0,1,0,0,35,0,<=50K
38,0,5,12,0,4,0,0,0,0,0,5,0,>50K
34,0,0,9,1,6,3,1,1,0,0,4,0,<=50K
38,5,1,1,2,2,1,0,1,0,0,4,0,<=50K
3,4,1,1,0,2,0,2,0,0,192,4,12,>50K
32,0,2,13,1,0,1,0,0,0,0,45,0,>50K
29,0,11,8,5,5,1,1,1,0,0,4,0,<=50K
56,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
42,0,3,11,0,2,4,0,1,7298,0,35,0,>50K
71,2,0,9,4,2,5,0,1,0,0,33,0,<=50K
2,0,4,7,1,7,2,0,0,0,0,4,0,<=50K
25,0,0,9,1,6,2,0,0,0,0,36,0,<=50K
61,0,1,1,0,0,0,0,0,0,0,5,0,>50K
24,3,2,13,0,2,4,0,1,0,0,4,0,<=50K
51,0,9,5,1,5,3,1,1,0,0,4,0,<=50K
27,0,0,9,1,3,1,0,0,0,0,4,0,<=50K
41,0,1,1,0,2,4,0,1,0,192,4,0,>50K
31,0,0,9,2,6,1,0,0,0,0,4,0,<=50K
39,0,0,9,2,12,3,1,1,0,0,16,0,<=50K
51,1,8,15,0,0,0,0,0,0,0,4,0,<=50K
52,0,0,9,1,2,3,0,1,0,0,4,0,<=50K
49,0,2,13,0,0,0,0,0,0,0,4,0,>50K
43,0,1,1,0,1,0,0,0,0,0,4,0,<=50K
45,0,2,13,0,2,0,0,0,0,1977,6,0,>50K
49,0,0,9,2,6,1,0,0,0,0,4,0,<=50K
19,0,0,9,1,5,1,0,1,0,0,4,0,<=50K
44,1,0,9,0,9,0,0,0,0,0,4,0,<=50K
67,4,0,9,0,7,0,0,0,0,0,4,0,<=50K
58,0,8,15,0,0,0,0,0,0,0,45,0,>50K
36,0,2,13,0,0,0,0,0,7688,0,4,0,>50K
67,0,0,9,4,3,1,0,1,15831,0,16,3,>50K
61,0,10,16,0,0,0,0,0,0,0,4,0,>50K
55,2,7,4,1,5,3,1,1,0,0,4,0,<=50K
35,5,0,9,1,3,1,0,0,0,0,4,0,<=50K
35,0,6,6,1,5,3,1,1,0,0,38,0,<=50K
2,3,1,1,1,3,2,0,1,0,0,1,0,<=50K
51,0,0,9,0,3,4,1,1,0,0,4,0,<=50K
23,0,2,13,1,0,2,0,0,0,0,4,0,<=50K
39,0,0,9,0,9,0,0,0,0,0,24,0,<=50K
36,0,1,1,2,5,3,0,1,0,0,4,0,<=50K
47,0,0,9,0,4,0,0,0,0,0,45,0,>50K
27,0,2,13,1,4,1,0,0,0,0,8,0,>50K
29,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
21,3,1,1,1,11,1,0,0,0,0,4,0,<=50K
18,0,1,1,1,3,1,0,1,0,0,2,0,<=50K
24,0,1,1,1,2,2,0,0,0,0,2,0,<=50K
39,5,0,9,0,1,0,0,0,0,0,4,0,>50K
51,3,1,1,0,2,0,0,0,0,0,4,0,<=50K
47,0,2,13,0,10,0,0,0,1524,0,4,0,>50K
62,0,1,1,2,3,3,0,1,0,0,3,0,<=50K
49,0,2,13,0,2,0,0,0,0,0,4,0,>50K
2,0,4,7,0,5,0,0,0,0,0,4,0,<=50K
24,0,1,1,1,4,1,0,0,0,0,4,0,<=50K
25,0,0,9,1,2,2,0,1,0,0,4,0,<=50K
54,1,2,13,0,4,0,0,0,0,0,4,0,<=50K
25,0,0,9,1,1,2,0,0,0,0,4,0,<=50K
43,0,1,1,2,4,3,0,1,0,0,55,0,>50K
26,0,2,13,1,2,1,0,0,0,1876,38,0,<=50K
24,0,0,9,0,8,0,0,0,0,0,4,0,<=50K
18,0,4,7,1,5,2,3,0,0,0,2,0,<=50K
45,1,0,9,0,2,0,0,0,0,0,25,0,<=50K
26,0,2,13,1,4,1,0,0,0,0,4,0,<=50K
47,0,1,1,1,5,2,0,0,0,0,4,0,<=50K
21,6,0,9,1,1,2,1,0,0,0,4,0,<=50K
29,0,0,9,2,5,3,0,1,0,0,99,0,<=50K
68,0,1,1,0,0,0,0,0,0,0,15,0,<=50K
21,0,1,1,1,2,1,1,0,0,0,48,1,<=50K
28,4,1,1,1,2,1,0,0,0,0,3,0,<=50K
46,0,0,9,0,2,4,0,1,0,0,4,0,>50K
35,0,0,9,3,7,3,1,1,0,0,48,0,<=50K
5,1,6,6,1,1,1,0,0,0,0,25,0,<=50K
48,4,1,1,2,2,1,0,0,0,0,4,0,<=50K
59,0,2,13,0,1,0,0,0,1524,0,5,0,>50K
23,0,1,1,1,2,2,1,0,0,0,4,0,<=50K
53,0,0,9,4,4,1,0,1,0,0,3,0,<=50K
5,4,15,14,0,4,0,0,0,0,0,4,0,>50K
53,0,11,8,5,8,1,4,0,0,0,56,15,<=50K
52,0,0,9,0,6,0,1,0,0,0,48,0,<=50K
38,0,2,13,0,0,0,0,0,0,0,5,0,<=50K
43,0,15,14,0,2,0,0,0,0,0,5,0,>50K
35,0,2,13,0,5,4,0,1,0,0,32,0,<=50K
41,0,8,15,0,2,0,0,0,0,0,5,0,>50K
22,0,1,1,1,4,2,0,0,0,0,4,0,<=50K
39,0,0,9,0,5,0,0,0,0,0,6,0,>50K
45,0,15,14,0,4,0,0,0,0,0,4,0,>50K
31,0,9,5,0,9,4,0,1,0,0,42,0,<=50K
4,0,2,13,0,0,0,0,0,0,1887,4,0,>50K
47,1,12,3,0,7,0,0,0,0,0,2,0,<=50K
53,0,0,9,0,1,0,1,0,0,0,4,10,<=50K
53,4,2,13,0,4,0,0,0,0,0,6,0,>50K
33,2,2,13,1,10,1,1,0,0,1564,52,0,>50K
24,0,2,13,1,3,2,0,1,0,0,2,0,<=50K
34,0,1,1,1,5,1,0,1,0,0,4,0,<=50K
46,4,0,9,0,4,0,0,0,0,0,5,0,>50K
29,5,1,1,0,11,0,0,0,0,0,6,0,<=50K
61,3,4,7,4,5,3,0,1,0,0,32,0,>50K
31,0,0,9,0,9,0,0,0,0,0,4,0,<=50K
29,0,0,9,5,10,2,1,0,0,0,4,0,<=50K
42,0,0,9,3,1,3,0,0,0,0,4,0,<=50K
5,5,1,1,0,2,0,0,0,0,0,4,0,<=50K
34,0,0,9,2,3,1,0,1,0,0,4,0,<=50K
39,0,7,4,0,7,0,0,0,0,0,4,0,<=50K
74,0,13,2,0,7,0,1,0,0,0,2,0,<=50K
4,0,1,1,0,4,0,0,0,0,0,4,0,<=50K
75,1,8,15,0,0,0,0,0,0,2174,5,0,>50K
4,2,2,13,0,0,4,0,1,0,0,4,0,>50K
36,0,4,7,0,1,0,0,0,0,0,4,0,<=50K
28,0,2,13,0,2,4,0,1,0,0,4,0,>50K
19,0,1,1,1,3,1,0,1,0,0,18,0,<=50K
36,0,5,12,3,5,3,1,1,0,0,32,0,<=50K
5,5,1,1,2,3,3,0,1,0,88,4,0,<=50K
47,0,5,12,0,0,4,1,1,1524,0,4,0,>50K
48,0,0,9,1,10,3,1,1,0,0,33,10,<=50K
6,4,0,9,2,1,1,0,0,0,0,4,0,<=50K
3,0,15,14,1,0,1,1,0,0,0,3,0,<=50K
32,0,2,13,0,2,0,0,0,0,0,5,0,>50K
45,2,15,14,0,0,4,0,1,0,1977,35,0,>50K
51,0,1,1,0,10,0,0,0,0,0,4,0,>50K
53,0,9,5,5,6,3,1,0,0,0,75,21,<=50K
48,1,15,14,0,2,0,0,0,0,0,4,1,>50K
32,0,5,12,2,6,1,0,1,0,0,5,0,<=50K
31,0,0,9,2,2,3,1,1,0,0,4,0,<=50K
58,1,2,13,2,5,1,0,1,0,0,2,0,<=50K
32,0,5,12,0,2,0,0,0,0,0,6,0,>50K
32,0,2,13,1,0,1,0,0,0,0,4,0,<=50K
4,0,2,13,2,4,2,0,0,0,0,8,0,<=50K
5,0,2,13,0,2,0,0,0,99999,0,55,0,>50K
38,1,6,6,3,6,1,0,0,0,0,4,0,<=50K
3,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
21,0,0,9,1,3,3,0,1,0,0,4,0,<=50K
28,0,2,13,1,0,2,0,1,0,1564,4,0,>50K
32,0,5,12,2,0,3,0,1,0,88,36,0,<=50K
25,0,0,9,1,4,1,0,0,0,0,45,0,<=50K
59,0,1,1,0,10,0,0,0,0,0,4,0,>50K
49,0,1,1,1,1,2,0,0,0,0,4,0,<=50K
36,0,2,13,1,2,1,0,0,0,0,4,0,<=50K
46,0,1,1,2,12,3,0,1,0,0,3,0,<=50K
37,2,8,15,0,0,0,0,0,0,0,6,0,>50K
48,0,2,13,0,4,0,1,0,0,0,4,0,>50K
43,0,1,1,0,5,0,0,0,0,1672,44,0,<=50K
41,0,0,9,0,2,0,0,0,0,0,4,0,>50K
54,0,0,9,0,4,0,0,0,3464,0,4,0,<=50K
36,0,1,1,2,2,1,0,1,0,0,4,0,<=50K
29,0,2,13,2,5,3,4,1,0,0,4,0,<=50K
66,2,0,9,0,1,0,0,0,0,2267,4,0,<=50K
59,0,8,15,1,0,1,0,0,0,0,5,0,<=50K
62,0,2,13,0,2,0,0,0,0,0,4,0,>50K
29,0,6,6,1,1,1,0,0,0,0,4,1,<=50K
28,0,2,13,0,4,0,0,0,0,0,45,0,>50K
27,0,2,13,0,6,0,0,0,0,1887,6,0,>50K
42,3,0,9,0,2,0,0,0,0,0,4,0,>50K
6,0,3,11,0,1,0,0,0,0,0,46,0,>50K
58,0,15,14,0,0,0,0,0,0,0,5,0,>50K
27,0,1,1,0,1,0,0,0,0,0,4,0,<=50K
45,0,0,9,4,1,1,0,1,0,0,4,0,<=50K
5,0,1,1,0,1,0,0,0,0,0,4,0,>50K
43,0,1,1,0,1,0,1,0,0,0,4,0,<=50K
39,0,8,15,2,2,1,0,0,0,0,5,0,<=50K
21,0,1,1,1,3,2,0,0,0,0,2,0,<=50K
24,0,0,9,0,8,0,1,0,0,0,7,0,<=50K
59,1,8,15,0,9,0,0,0,0,0,3,0,<=50K
36,0,0,9,0,6,0,0,0,0,0,4,0,>50K
35,0,15,14,0,2,0,2,0,0,0,65,34,>50K
33,0,1,1,2,8,2,0,0,0,0,4,0,<=50K
3,0,0,9,1,1,1,1,1,0,0,45,0,<=50K
4,0,3,11,2,1,3,0,0,0,0,5,0,>50K
26,1,1,1,0,4,0,0,0,0,0,55,0,<=50K
37,5,3,11,3,3,1,1,0,0,0,4,0,<=50K
68,1,1,1,2,7,1,0,1,0,0,2,0,<=50K
45,0,2,13,0,1,0,0,0,0,0,72,0,>50K
56,0,0,9,0,0,0,0,0,0,0,4,0,<=50K
36,0,0,9,1,3,2,0,1,0,0,4,0,<=50K
5,0,2,13,0,2,0,0,0,7298,0,5,0,>50K
38,0,3,11,0,4,0,0,0,0,0,4,0,<=50K
29,0,2,13,0,4,0,0,0,0,0,41,0,<=50K
28,0,0,9,1,5,3,0,1,0,0,28,0,<=50K
39,5,1,1,0,3,0,0,0,0,0,5,0,<=50K
26,2,2,13,1,11,1,0,0,0,0,4,0,<=50K
52,4,1,1,2,2,1,0,0,0,0,65,0,>50K
52,0,2,13,2,9,1,0,0,0,0,4,0,<=50K
84,0,0,9,4,5,1,0,1,0,0,13,0,<=50K
33,5,1,1,1,5,1,0,1,0,0,1,0,<=50K
46,5,8,15,0,0,0,0,0,1524,0,5,0,>50K
3,0,0,9,1,4,1,0,1,0,0,35,0,<=50K
38,0,2,13,0,0,0,0,0,0,0,4,6,>50K
66,0,0,9,4,12,1,0,1,0,0,8,0,<=50K
62,5,15,14,0,3,0,0,0,0,0,4,16,>50K
31,0,2,13,0,2,0,1,0,0,1887,4,0,>50K
31,0,2,13,0,1,0,0,0,0,0,4,0,>50K
39,0,0,9,0,6,0,0,0,2829,0,4,0,<=50K
27,0,2,13,1,10,2,0,1,0,0,4,0,<=50K
38,0,1,1,2,3,2,0,1,0,0,4,0,<=50K
25,0,0,9,1,8,5,0,0,0,0,4,0,<=50K
48,0,0,9,0,2,4,0,1,0,0,4,0,<=50K
45,2,15,14,0,0,0,0,0,0,0,5,0,>50K
22,0,1,1,1,4,2,0,0,0,0,4,0,<=50K
5,0,0,9,0,1,0,0,0,0,0,4,13,<=50K
21,0,0,9,1,9,1,0,0,0,0,4,0,<=50K
44,2,1,1,2,3,3,0,1,0,0,4,0,<=50K
6,1,0,9,3,5,1,1,0,0,1876,5,0,<=50K
51,0,0,9,0,6,0,0,0,0,0,48,0,<=50K
3,0,0,9,5,1,5,0,0,0,0,4,0,<=50K
46,1,5,12,2,1,1,0,0,0,0,4,0,<=50K
43,0,3,11,0,2,0,0,0,0,0,45,0,>50K
57,0,0,9,1,5,1,1,0,0,0,48,0,<=50K
48,0,15,14,0,0,0,0,0,0,192,4,0,>50K
68,1,0,9,0,9,0,0,0,2414,0,4,0,<=50K
33,0,1,1,1,5,1,0,0,0,0,24,0,<=50K
22,6,0,9,1,8,2,0,0,4416,0,4,0,<=50K
28,0,0,9,1,6,1,0,0,0,0,5,0,<=50K
32,0,15,14,0,0,0,2,0,0,0,4,9,<=50K
56,0,0,9,2,1,1,0,0,0,0,42,0,<=50K
36,0,0,9,0,5,0,0,0,0,0,5,0,<=50K
34,0,1,1,0,2,0,0,0,0,0,55,0,<=50K
18,0,0,9,1,4,1,0,1,0,1721,4,0,<=50K
39,0,6,6,4,6,1,1,0,0,159,4,0,<=50K
25,0,2,13,1,2,1,0,1,0,0,4,0,<=50K
27,1,1,1,1,1,1,0,0,0,0,35,0,<=50K
56,1,15,14,2,4,1,0,0,0,1876,6,0,<=50K
33,1,0,9,0,1,0,0,0,0,0,4,0,<=50K
49,4,10,16,0,0,0,1,0,0,0,6,0,>50K
44,1,0,9,0,2,0,0,0,0,0,84,0,<=50K
3,1,4,7,1,1,1,0,0,0,0,45,0,>50K
27,0,0,9,2,1,1,0,0,0,0,5,0,<=50K
25,0,2,13,1,3,1,0,0,0,0,4,0,>50K
3,4,2,13,1,2,1,0,0,0,0,4,0,<=50K
38,0,5,12,0,5,0,0,0,0,0,4,7,<=50K
38,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
46,0,1,1,2,4,3,0,1,0,0,4,0,<=50K
37,0,0,9,4,6,3,0,1,0,0,2,0,<=50K
62,0,0,9,0,2,0,0,0,0,0,4,0,>50K
55,1,0,9,0,5,0,0,0,0,0,4,0,<=50K
47,1,0,9,5,1,1,0,0,0,0,4,0,<=50K
45,0,0,9,0,0,4,0,1,0,0,14,0,<=50K
5,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
36,0,0,9,2,6,3,0,0,0,0,4,0,<=50K
45,0,0,9,1,4,1,0,1,0,0,2,0,<=50K
23,0,0,9,1,7,1,0,0,0,0,38,0,<=50K
37,0,5,12,0,2,0,0,0,7688,0,5,0,>50K
38,3,10,16,0,0,0,0,0,0,0,55,0,>50K
27,0,1,1,1,8,2,1,0,0,0,4,0,<=50K
29,0,2,13,0,4,4,0,1,0,0,5,0,<=50K
45,2,15,14,1,0,1,0,1,0,0,4,0,<=50K
41,4,0,9,0,4,0,0,0,0,1887,55,0,>50K
38,1,1,1,1,5,1,0,1,0,0,2,0,<=50K
27,0,2,13,1,0,1,0,0,0,0,4,0,<=50K
44,5,0,9,2,1,1,0,0,0,0,4,0,<=50K
33,5,15,14,0,7,0,1,0,0,0,4,25,<=50K
28,4,0,9,0,4,0,1,0,99999,0,4,0,>50K
32,0,2,13,0,2,0,0,0,0,0,45,0,>50K
43,0,15,14,0,0,0,0,0,0,0,55,0,<=50K
45,2,0,9,2,5,2,1,1,0,0,4,0,<=50K
52,5,5,12,0,5,0,0,0,7298,0,4,0,>50K
24,0,0,9,1,5,1,0,0,0,0,35,0,<=50K
47,0,3,11,0,0,0,0,0,0,0,4,0,>50K
53,4,10,16,2,2,1,0,0,1484,0,5,0,>50K
31,0,2,13,0,4,0,0,0,0,0,4,0,>50K
3,0,3,11,1,1,1,0,0,0,0,4,0,<=50K
56,0,0,9,0,3,0,0,0,0,0,4,0,<=50K
49,5,2,13,0,0,0,0,0,0,0,4,0,>50K
38,0,0,9,0,7,0,0,0,0,0,4,0,<=50K
19,0,1,1,1,3,2,0,0,0,0,18,0,<=50K
39,0,3,11,0,1,0,0,0,0,0,4,0,<=50K
38,0,0,9,0,2,0,0,0,0,0,4,0,<=50K
47,0,0,9,0,7,0,0,0,0,0,55,0,>50K
58,0,4,7,0,1,0,0,0,0,0,4,0,<=50K
27,0,0,9,1,7,1,1,0,2174,0,4,0,<=50K
59,2,15,14,2,0,1,0,0,0,0,4,0,>50K
24,0,2,13,1,4,1,0,0,0,0,47,0,<=50K
42,0,3,11,0,6,0,0,0,247,0,4,0,<=50K
53,3,15,14,0,2,0,0,0,0,0,6,0,>50K
35,0,0,9,0,8,0,0,0,0,0,5,0,<=50K
36,2,0,9,0,3,4,2,1,0,0,4,11,>50K
26,0,0,9,0,1,0,0,0,0,0,4,1,<=50K
33,0,9,5,3,3,1,0,0,0,0,48,0,<=50K
29,0,1,1,0,0,0,0,0,0,0,4,0,<=50K
43,0,4,7,0,8,0,0,0,0,0,4,0,<=50K
35,0,2,13,0,4,0,0,0,1524,0,5,0,>50K
48,0,2,13,5,0,5,2,1,0,0,36,2,>50K
45,2,15,14,2,0,1,0,1,0,0,4,0,<=50K
43,0,0,9,2,2,1,0,1,0,0,4,0,<=50K
27,0,9,5,1,5,2,0,0,0,0,3,0,<=50K
21,0,7,4,1,1,2,0,0,0,0,4,0,<=50K
39,0,1,1,0,3,0,0,0,1524,0,4,0,>50K
52,1,2,13,0,4,0,0,0,1524,0,55,0,>50K
41,4,2,13,4,0,3,0,1,0,0,4,0,<=50K
48,0,0,9,0,1,0,0,0,7688,0,7,0,>50K
53,3,0,9,2,2,1,0,0,0,192,4,0,<=50K
33,2,5,12,0,1,0,0,0,0,0,5,0,<=50K
37,0,6,6,1,1,2,0,0,0,0,35,0,<=50K
43,5,10,16,3,0,3,1,1,0,0,24,0,>50K
2,0,1,1,1,3,1,0,1,0,0,4,0,<=50K
47,0,8,15,0,0,0,0,0,0,0,5,0,>50K
36,1,0,9,0,9,0,0,0,0,0,7,0,<=50K
41,0,0,9,0,7,0,0,0,0,1887,45,0,>50K
67,0,7,4,0,1,0,0,0,1797,0,4,0,<=50K
38,0,2,13,5,1,1,1,0,0,0,4,15,<=50K
47,1,15,14,1,2,1,1,0,0,0,25,0,<=50K
39,0,3,11,0,10,0,0,0,0,0,4,0,<=50K
36,0,0,9,1,5,2,1,0,0,0,35,0,<=50K
24,0,1,1,0,3,0,1,0,0,0,4,0,<=50K
5,1,0,9,0,9,0,0,0,0,0,84,0,<=50K
21,0,0,9,1,5,1,0,1,155,0,3,0,<=50K
21,0,9,5,1,5,2,0,1,0,0,5,1,<=50K
4,0,0,9,1,1,1,0,0,0,0,4,0,<=50K
19,0,1,1,1,3,1,0,1,0,0,25,0,<=50K
38,0,0,9,1,6,1,0,1,0,0,4,0,<=50K
34,0,3,11,0,1,0,0,0,0,0,5,0,<=50K
44,2,1,1,2,2,1,0,0,0,0,5,0,<=50K
2,0,5,12,1,4,2,0,1,0,0,25,0,<=50K
44,0,0,9,1,2,1,0,0,0,1564,55,6,>50K
49,2,0,9,2,3,1,0,1,594,0,1,0,<=50K
45,4,5,12,0,0,0,0,0,0,0,5,0,>50K
24,0,0,9,1,1,2,0,0,0,0,4,0,<=50K
34,0,0,9,2,3,2,0,0,0,0,4,0,<=50K
58,1,0,9,0,4,0,0,0,0,0,72,0,>50K
39,0,0,9,0,1,0,0,0,0,0,45,0,<=50K
22,0,0,9,1,5,2,0,0,0,0,4,0,<=50K
38,0,2,13,0,0,4,0,1,0,0,32,0,>50K
32,5,8,15,0,0,0,0,0,1524,0,5,0,>50K
45,3,0,9,2,7,1,0,0,0,0,48,0,<=50K
23,0,0,9,0,6,0,1,0,0,0,45,0,<=50K
35,0,5,12,0,1,0,0,0,0,0,45,0,<=50K
52,0,1,1,0,1,0,0,0,0,0,45,0,>50K
55,0,1,1,2,1,1,0,0,0,0,4,0,<=50K
23,0,0,9,1,9,2,0,0,0,0,4,0,<=50K
22,0,2,13,0,3,2,3,1,2885,0,25,0,<=50K
27,0,0,9,0,3,0,0,0,0,0,4,0,<=50K
24,0,5,12,1,3,2,0,1,0,0,15,0,<=50K
21,0,1,1,1,1,1,0,0,0,0,4,0,<=50K
49,0,2,13,2,4,5,0,1,0,0,35,0,<=50K
32,0,11,8,0,6,0,0,0,0,0,4,0,<=50K
64,0,1,1,4,5,3,0,1,0,0,24,0,<=50K
37,1,0,9,1,9,3,0,0,0,0,5,0,<=50K
61,0,7,4,5,6,1,0,0,0,0,4,14,<=50K
44,0,0,9,0,1,4,0,1,0,0,4,0,>50K
53,0,0,9,0,1,0,0,0,0,0,52,0,>50K
43,0,15,14,1,0,1,0,0,0,0,5,0,>50K
6,3,10,16,0,0,0,0,0,0,192,4,0,>50K
23,0,1,1,1,4,2,0,1,0,0,4,0,<=50K
25,0,15,14,0,6,1,0,0,0,0,4,1,<=50K
29,0,0,9,1,3,1,0,1,0,0,4,0,<=50K
51,0,2,13,2,0,3,0,1,0,0,55,6,<=50K
47,0,13,2,5,9,1,0,0,0,0,12,1,<=50K
2,0,0,9,1,2,3,0,1,0,0,4,0,<=50K
25,0,4,7,0,7,0,0,0,5178,0,4,13,>50K
27,0,6,6,0,6,0,0,0,0,0,4,0,<=50K
23,0,0,9,1,3,1,0,1,0,0,4,0,<=50K
18,0,0,9,1,5,2,0,1,0,0,27,0,<=50K
23,0,7,4,0,7,0,0,0,0,0,32,0,<=50K
59,1,0,9,2,2,1,0,0,0,0,6,0,<=50K
46,0,0,9,1,3,1,0,1,0,0,37,0,<=50K
46,2,15,14,0,0,0,1,0,0,0,38,0,>50K
36,2,4,7,1,5,3,0,1,0,0,23,0,<=50K
44,0,0,9,5,6,3,0,1,0,0,4,0,<=50K
17,0,4,7,1,4,2,0,0,0,0,2,0,<=50K
27,0,1,1,1,2,1,0,0,0,0,45,0,<=50K
32,0,1,1,0,4,0,0,0,0,0,4,0,>50K
53,0,0,9,2,5,1,1,0,0,0,4,0,<=50K
22,0,1,1,1,0,2,0,0,0,0,98,0,<=50K
3,0,5,12,1,0,2,0,1,0,0,4,0,<=50K
47,1,2,13,0,0,0,0,0,0,22,3,0,<=50K
68,1,1,1,0,4,0,0,0,0,0,4,0,>50K
39,0,0,9,0,4,0,0,0,0,0,4,0,<=50K
22,0,2,13,1,3,2,0,1,0,0,4,0,<=50K
2,0,0,9,1,4,2,0,1,0,0,35,0,<=50K
21,0,0,9,1,8,5,0,0,0,0,38,10,<=50K
3,1,0,9,0,2,0,0,0,0,0,75,0,<=50K
25,0,1,1,1,3,2,0,1,0,0,4,0,<=50K
23,3,0,9,1,5,2,0,1,0,0,21,0,<=50K
4,3,2,13,0,0,5,0,0,0,0,4,0,<=50K
26,5,0,9,1,3,1,2,0,0,0,4,0,<=50K
57,1,3,11,0,1,0,0,0,0,0,4,0,>50K
36,0,3,11,0,2,0,0,0,0,0,6,0,>50K
49,3,2,13,2,0,1,0,0,0,0,4,0,<=50K
58,0,0,9,0,1,0,0,0,0,0,4,0,>50K
32,0,1,1,2,2,1,1,0,0,0,4,0,<=50K
59,0,0,9,0,3,0,0,0,0,0,45,0,>50K
42,3,2,13,1,3,5,0,1,0,0,4,0,<=50K
37,0,2,13,0,2,0,2,0,0,0,4,20,<=50K
4,0,8,15,0,0,0,0,0,1524,0,45,0,>50K
47,0,0,9,0,7,0,0,0,0,0,4,0,<=50K
56,0,2,13,0,0,0,0,0,0,0,45,0,>50K
3,0,0,9,1,3,2,0,1,0,0,4,0,<=50K
42,0,0,9,4,2,1,1,1,0,0,35,0,<=50K
21,0,0,9,1,5,2,0,0,0,0,4,0,<=50K
21,0,0,9,5,6,2,0,1,0,0,4,15,<=50K
47,0,0,9,0,10,4,0,1,0,0,4,0,<=50K
22,1,1,1,1,9,2,0,0,0,0,2,0,<=50K
35,0,5,12,1,3,1,0,1,14344,0,4,0,>50K
41,0,4,7,1,8,5,1,1,0,0,4,0,<=50K
43,5,2,13,0,8,0,0,0,0,0,53,0,<=50K
6,0,1,1,0,4,0,0,0,0,0,55,0,<=50K
73,0,7,4,0,4,0,0,0,0,0,3,0,>50K
9,0,2,13,0,2,4,0,1,0,0,4,6,>50K
62,5,0,9,0,3,0,0,0,0,0,38,0,<=50K
28,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
45,0,1,1,0,1,0,0,0,0,0,4,0,<=50K
19,0,0,9,1,4,1,0,0,0,0,45,0,<=50K
3,0,0,9,1,1,1,0,0,0,0,35,0,<=50K
19,0,11,8,1,8,2,1,1,0,0,52,0,<=50K
23,0,1,1,1,5,2,1,0,222,0,8,0,<=50K
22,5,2,13,1,0,2,0,0,0,0,1,0,<=50K
19,0,0,9,1,3,2,0,1,0,0,28,0,<=50K
45,5,5,12,2,3,3,2,0,0,28,4,2,<=50K
26,2,0,9,1,5,3,1,1,0,0,25,0,<=50K
42,2,6,6,0,8,0,0,0,99999,0,4,0,>50K
62,1,0,9,0,9,0,0,0,0,0,35,0,<=50K
61,0,6,6,0,4,0,0,0,0,0,4,0,<=50K
34,0,2,13,2,4,1,3,0,0,1564,6,0,>50K
22,2,0,9,1,5,2,0,1,0,0,53,0,<=50K
56,0,15,14,0,0,0,0,0,0,0,4,0,>50K
32,0,1,1,0,0,0,0,0,0,0,4,0,<=50K
